,param_learning_rate,param_n_estimators,split,accuracy,dataset
623,0.02,60,3,0.5645933014354066,left_240x20
624,0.02,60,4,0.5741626794258373,left_240x20
625,0.02,70,0,0.5952380952380952,left_240x20
626,0.02,70,1,0.5380952380952381,left_240x20
627,0.02,70,2,0.5571428571428572,left_240x20
628,0.02,70,3,0.5502392344497608,left_240x20
629,0.02,70,4,0.5885167464114832,left_240x20
630,0.02,80,0,0.5904761904761905,left_240x20
631,0.02,80,1,0.5571428571428572,left_240x20
632,0.02,80,2,0.5619047619047619,left_240x20
633,0.02,80,3,0.5454545454545454,left_240x20
634,0.02,80,4,0.5885167464114832,left_240x20
635,0.02,90,0,0.6,left_240x20
636,0.02,90,1,0.5619047619047619,left_240x20
637,0.02,90,2,0.5523809523809524,left_240x20
638,0.02,90,3,0.5741626794258373,left_240x20
639,0.02,90,4,0.5933014354066986,left_240x20
640,0.02,100,0,0.5952380952380952,left_240x20
641,0.02,100,1,0.5571428571428572,left_240x20
642,0.02,100,2,0.5476190476190477,left_240x20
643,0.02,100,3,0.5741626794258373,left_240x20
644,0.02,100,4,0.6124401913875598,left_240x20
645,0.02,110,0,0.6190476190476191,left_240x20
646,0.02,110,1,0.5523809523809524,left_240x20
647,0.02,110,2,0.5619047619047619,left_240x20
648,0.02,110,3,0.5598086124401914,left_240x20
649,0.02,110,4,0.6028708133971292,left_240x20
650,0.02,120,0,0.5904761904761905,left_240x20
651,0.02,120,1,0.5619047619047619,left_240x20
652,0.02,120,2,0.5523809523809524,left_240x20
653,0.02,120,3,0.583732057416268,left_240x20
654,0.02,120,4,0.6076555023923444,left_240x20
655,0.02,130,0,0.6190476190476191,left_240x20
656,0.02,130,1,0.5761904761904761,left_240x20
657,0.02,130,2,0.5428571428571428,left_240x20
658,0.02,130,3,0.5885167464114832,left_240x20
659,0.02,130,4,0.6076555023923444,left_240x20
660,0.03,10,0,0.5619047619047619,left_240x20
661,0.03,10,1,0.5857142857142857,left_240x20
662,0.03,10,2,0.5428571428571428,left_240x20
663,0.03,10,3,0.5311004784688995,left_240x20
664,0.03,10,4,0.49760765550239233,left_240x20
665,0.03,20,0,0.5571428571428572,left_240x20
666,0.03,20,1,0.5666666666666667,left_240x20
667,0.03,20,2,0.5333333333333333,left_240x20
668,0.03,20,3,0.5645933014354066,left_240x20
669,0.03,20,4,0.5454545454545454,left_240x20
670,0.03,30,0,0.5428571428571428,left_240x20
671,0.03,30,1,0.5380952380952381,left_240x20
672,0.03,30,2,0.5285714285714286,left_240x20
673,0.03,30,3,0.5789473684210527,left_240x20
674,0.03,30,4,0.5502392344497608,left_240x20
675,0.03,40,0,0.5714285714285714,left_240x20
676,0.03,40,1,0.5238095238095238,left_240x20
677,0.03,40,2,0.5333333333333333,left_240x20
678,0.03,40,3,0.5741626794258373,left_240x20
679,0.03,40,4,0.5502392344497608,left_240x20
680,0.03,50,0,0.5714285714285714,left_240x20
681,0.03,50,1,0.5285714285714286,left_240x20
682,0.03,50,2,0.5333333333333333,left_240x20
683,0.03,50,3,0.5980861244019139,left_240x20
684,0.03,50,4,0.5502392344497608,left_240x20
685,0.03,60,0,0.5857142857142857,left_240x20
686,0.03,60,1,0.5333333333333333,left_240x20
687,0.03,60,2,0.5333333333333333,left_240x20
688,0.03,60,3,0.6124401913875598,left_240x20
689,0.03,60,4,0.5502392344497608,left_240x20
690,0.03,70,0,0.5952380952380952,left_240x20
691,0.03,70,1,0.5476190476190477,left_240x20
692,0.03,70,2,0.5428571428571428,left_240x20
693,0.03,70,3,0.6172248803827751,left_240x20
694,0.03,70,4,0.5645933014354066,left_240x20
695,0.03,80,0,0.6,left_240x20
696,0.03,80,1,0.5523809523809524,left_240x20
697,0.03,80,2,0.5523809523809524,left_240x20
698,0.03,80,3,0.6124401913875598,left_240x20
699,0.03,80,4,0.5645933014354066,left_240x20
700,0.03,90,0,0.5952380952380952,left_240x20
701,0.03,90,1,0.5428571428571428,left_240x20
702,0.03,90,2,0.5333333333333333,left_240x20
703,0.03,90,3,0.5980861244019139,left_240x20
704,0.03,90,4,0.569377990430622,left_240x20
705,0.04,10,0,0.5333333333333333,left_240x20
706,0.04,10,1,0.5904761904761905,left_240x20
707,0.04,10,2,0.5523809523809524,left_240x20
708,0.04,10,3,0.5311004784688995,left_240x20
709,0.04,10,4,0.4784688995215311,left_240x20
710,0.04,20,0,0.5619047619047619,left_240x20
711,0.04,20,1,0.5428571428571428,left_240x20
712,0.04,20,2,0.5142857142857142,left_240x20
713,0.04,20,3,0.5789473684210527,left_240x20
714,0.04,20,4,0.5263157894736842,left_240x20
715,0.04,30,0,0.5904761904761905,left_240x20
716,0.04,30,1,0.5428571428571428,left_240x20
717,0.04,30,2,0.5285714285714286,left_240x20
718,0.04,30,3,0.5980861244019139,left_240x20
719,0.04,30,4,0.5406698564593302,left_240x20
720,0.04,40,0,0.6095238095238096,left_240x20
721,0.04,40,1,0.5285714285714286,left_240x20
722,0.04,40,2,0.5523809523809524,left_240x20
723,0.04,40,3,0.5933014354066986,left_240x20
724,0.04,40,4,0.5311004784688995,left_240x20
725,0.04,50,0,0.6142857142857143,left_240x20
726,0.04,50,1,0.5380952380952381,left_240x20
727,0.04,50,2,0.5476190476190477,left_240x20
728,0.04,50,3,0.5885167464114832,left_240x20
729,0.04,50,4,0.5406698564593302,left_240x20
730,0.04,60,0,0.6047619047619047,left_240x20
731,0.04,60,1,0.5523809523809524,left_240x20
732,0.04,60,2,0.5523809523809524,left_240x20
733,0.04,60,3,0.5885167464114832,left_240x20
734,0.04,60,4,0.5645933014354066,left_240x20
735,0.04,70,0,0.6190476190476191,left_240x20
736,0.04,70,1,0.5571428571428572,left_240x20
737,0.04,70,2,0.5380952380952381,left_240x20
738,0.04,70,3,0.6124401913875598,left_240x20
739,0.04,70,4,0.569377990430622,left_240x20
740,0.04,80,0,0.6238095238095238,left_240x20
741,0.04,80,1,0.5666666666666667,left_240x20
742,0.04,80,2,0.5285714285714286,left_240x20
743,0.04,80,3,0.6220095693779905,left_240x20
744,0.04,80,4,0.5933014354066986,left_240x20
745,0.04,90,0,0.6285714285714286,left_240x20
746,0.04,90,1,0.5619047619047619,left_240x20
747,0.04,90,2,0.5428571428571428,left_240x20
748,0.04,90,3,0.6363636363636364,left_240x20
749,0.04,90,4,0.5741626794258373,left_240x20
750,0.05,10,0,0.5571428571428572,left_240x20
751,0.05,10,1,0.580952380952381,left_240x20
752,0.05,10,2,0.5857142857142857,left_240x20
753,0.05,10,3,0.5454545454545454,left_240x20
754,0.05,10,4,0.5358851674641149,left_240x20
755,0.05,20,0,0.5666666666666667,left_240x20
756,0.05,20,1,0.5714285714285714,left_240x20
757,0.05,20,2,0.5714285714285714,left_240x20
758,0.05,20,3,0.5741626794258373,left_240x20
759,0.05,20,4,0.569377990430622,left_240x20
760,0.05,30,0,0.5761904761904761,left_240x20
761,0.05,30,1,0.5523809523809524,left_240x20
762,0.05,30,2,0.580952380952381,left_240x20
763,0.05,30,3,0.569377990430622,left_240x20
764,0.05,30,4,0.569377990430622,left_240x20
765,0.05,40,0,0.5666666666666667,left_240x20
766,0.05,40,1,0.5571428571428572,left_240x20
767,0.05,40,2,0.5380952380952381,left_240x20
768,0.05,40,3,0.5550239234449761,left_240x20
769,0.05,40,4,0.5550239234449761,left_240x20
770,0.05,50,0,0.5714285714285714,left_240x20
771,0.05,50,1,0.5619047619047619,left_240x20
772,0.05,50,2,0.5666666666666667,left_240x20
773,0.05,50,3,0.5933014354066986,left_240x20
774,0.05,50,4,0.5502392344497608,left_240x20
775,0.05,60,0,0.580952380952381,left_240x20
776,0.05,60,1,0.5666666666666667,left_240x20
777,0.05,60,2,0.580952380952381,left_240x20
778,0.05,60,3,0.5741626794258373,left_240x20
779,0.05,60,4,0.5598086124401914,left_240x20
780,0.05,70,0,0.5666666666666667,left_240x20
781,0.05,70,1,0.5714285714285714,left_240x20
782,0.05,70,2,0.5714285714285714,left_240x20
783,0.05,70,3,0.5789473684210527,left_240x20
784,0.05,70,4,0.583732057416268,left_240x20
785,0.05,80,0,0.5571428571428572,left_240x20
786,0.05,80,1,0.5714285714285714,left_240x20
787,0.05,80,2,0.5619047619047619,left_240x20
788,0.05,80,3,0.6076555023923444,left_240x20
789,0.05,80,4,0.5980861244019139,left_240x20
790,0.05,90,0,0.5714285714285714,left_240x20
791,0.05,90,1,0.5666666666666667,left_240x20
792,0.05,90,2,0.5571428571428572,left_240x20
793,0.05,90,3,0.6267942583732058,left_240x20
794,0.05,90,4,0.583732057416268,left_240x20
795,0.06,10,0,0.580952380952381,left_240x20
796,0.06,10,1,0.6,left_240x20
797,0.06,10,2,0.5476190476190477,left_240x20
798,0.06,10,3,0.5263157894736842,left_240x20
799,0.06,10,4,0.5311004784688995,left_240x20
800,0.06,20,0,0.5761904761904761,left_240x20
801,0.06,20,1,0.5857142857142857,left_240x20
802,0.06,20,2,0.5476190476190477,left_240x20
803,0.06,20,3,0.6172248803827751,left_240x20
804,0.06,20,4,0.5311004784688995,left_240x20
805,0.06,30,0,0.5952380952380952,left_240x20
806,0.06,30,1,0.6047619047619047,left_240x20
807,0.06,30,2,0.5571428571428572,left_240x20
808,0.06,30,3,0.6028708133971292,left_240x20
809,0.06,30,4,0.5358851674641149,left_240x20
810,0.06,40,0,0.5761904761904761,left_240x20
811,0.06,40,1,0.5666666666666667,left_240x20
812,0.06,40,2,0.5428571428571428,left_240x20
813,0.06,40,3,0.5933014354066986,left_240x20
814,0.06,40,4,0.5598086124401914,left_240x20
815,0.06,50,0,0.5904761904761905,left_240x20
816,0.06,50,1,0.5571428571428572,left_240x20
817,0.06,50,2,0.5333333333333333,left_240x20
818,0.06,50,3,0.5933014354066986,left_240x20
819,0.06,50,4,0.5550239234449761,left_240x20
820,0.06,60,0,0.5952380952380952,left_240x20
821,0.06,60,1,0.5666666666666667,left_240x20
822,0.06,60,2,0.5333333333333333,left_240x20
823,0.06,60,3,0.6172248803827751,left_240x20
824,0.06,60,4,0.569377990430622,left_240x20
825,0.06,70,0,0.5666666666666667,left_240x20
826,0.06,70,1,0.5666666666666667,left_240x20
827,0.06,70,2,0.5476190476190477,left_240x20
828,0.06,70,3,0.6172248803827751,left_240x20
829,0.06,70,4,0.5502392344497608,left_240x20
830,0.06,80,0,0.5666666666666667,left_240x20
831,0.06,80,1,0.5714285714285714,left_240x20
832,0.06,80,2,0.5428571428571428,left_240x20
833,0.06,80,3,0.6363636363636364,left_240x20
834,0.06,80,4,0.569377990430622,left_240x20
835,0.06,90,0,0.5761904761904761,left_240x20
836,0.06,90,1,0.5666666666666667,left_240x20
837,0.06,90,2,0.5333333333333333,left_240x20
838,0.06,90,3,0.6555023923444976,left_240x20
839,0.06,90,4,0.5933014354066986,left_240x20
840,0.07,10,0,0.580952380952381,left_240x20
841,0.07,10,1,0.6,left_240x20
842,0.07,10,2,0.5476190476190477,left_240x20
843,0.07,10,3,0.5263157894736842,left_240x20
844,0.07,10,4,0.5215311004784688,left_240x20
845,0.07,20,0,0.6047619047619047,left_240x20
846,0.07,20,1,0.580952380952381,left_240x20
847,0.07,20,2,0.5380952380952381,left_240x20
848,0.07,20,3,0.5454545454545454,left_240x20
849,0.07,20,4,0.5119617224880383,left_240x20
850,0.07,30,0,0.6095238095238096,left_240x20
851,0.07,30,1,0.5952380952380952,left_240x20
852,0.07,30,2,0.5428571428571428,left_240x20
853,0.07,30,3,0.5502392344497608,left_240x20
854,0.07,30,4,0.49760765550239233,left_240x20
855,0.07,40,0,0.6190476190476191,left_240x20
856,0.07,40,1,0.5952380952380952,left_240x20
857,0.07,40,2,0.5619047619047619,left_240x20
858,0.07,40,3,0.6028708133971292,left_240x20
859,0.07,40,4,0.5311004784688995,left_240x20
860,0.07,50,0,0.6238095238095238,left_240x20
861,0.07,50,1,0.580952380952381,left_240x20
862,0.07,50,2,0.5714285714285714,left_240x20
863,0.07,50,3,0.5980861244019139,left_240x20
864,0.07,50,4,0.5645933014354066,left_240x20
865,0.07,60,0,0.6238095238095238,left_240x20
866,0.07,60,1,0.6,left_240x20
867,0.07,60,2,0.5666666666666667,left_240x20
868,0.07,60,3,0.5933014354066986,left_240x20
869,0.07,60,4,0.5741626794258373,left_240x20
870,0.07,70,0,0.6190476190476191,left_240x20
871,0.07,70,1,0.5904761904761905,left_240x20
872,0.07,70,2,0.5571428571428572,left_240x20
873,0.07,70,3,0.631578947368421,left_240x20
874,0.07,70,4,0.5789473684210527,left_240x20
875,0.07,80,0,0.6238095238095238,left_240x20
876,0.07,80,1,0.5952380952380952,left_240x20
877,0.07,80,2,0.5238095238095238,left_240x20
878,0.07,80,3,0.6220095693779905,left_240x20
879,0.07,80,4,0.5885167464114832,left_240x20
880,0.07,90,0,0.6095238095238096,left_240x20
881,0.07,90,1,0.580952380952381,left_240x20
882,0.07,90,2,0.5238095238095238,left_240x20
883,0.07,90,3,0.6124401913875598,left_240x20
884,0.07,90,4,0.5980861244019139,left_240x20
885,0.08,10,0,0.6,left_240x20
886,0.08,10,1,0.6285714285714286,left_240x20
887,0.08,10,2,0.5428571428571428,left_240x20
888,0.08,10,3,0.49282296650717705,left_240x20
889,0.08,10,4,0.5550239234449761,left_240x20
890,0.08,20,0,0.5571428571428572,left_240x20
891,0.08,20,1,0.5952380952380952,left_240x20
892,0.08,20,2,0.5666666666666667,left_240x20
893,0.08,20,3,0.5598086124401914,left_240x20
894,0.08,20,4,0.569377990430622,left_240x20
895,0.08,30,0,0.5619047619047619,left_240x20
896,0.08,30,1,0.6,left_240x20
897,0.08,30,2,0.5380952380952381,left_240x20
898,0.08,30,3,0.5741626794258373,left_240x20
899,0.08,30,4,0.5550239234449761,left_240x20
900,0.08,40,0,0.5761904761904761,left_240x20
901,0.08,40,1,0.580952380952381,left_240x20
902,0.08,40,2,0.5619047619047619,left_240x20
903,0.08,40,3,0.5789473684210527,left_240x20
904,0.08,40,4,0.5933014354066986,left_240x20
905,0.08,50,0,0.580952380952381,left_240x20
906,0.08,50,1,0.5904761904761905,left_240x20
907,0.08,50,2,0.5571428571428572,left_240x20
908,0.08,50,3,0.583732057416268,left_240x20
909,0.08,50,4,0.5741626794258373,left_240x20
910,0.08,60,0,0.6047619047619047,left_240x20
911,0.08,60,1,0.6047619047619047,left_240x20
912,0.08,60,2,0.5666666666666667,left_240x20
913,0.08,60,3,0.5741626794258373,left_240x20
914,0.08,60,4,0.5789473684210527,left_240x20
915,0.08,70,0,0.6238095238095238,left_240x20
916,0.08,70,1,0.6190476190476191,left_240x20
917,0.08,70,2,0.5714285714285714,left_240x20
918,0.08,70,3,0.6076555023923444,left_240x20
919,0.08,70,4,0.5980861244019139,left_240x20
920,0.08,80,0,0.6238095238095238,left_240x20
921,0.08,80,1,0.6047619047619047,left_240x20
922,0.08,80,2,0.5857142857142857,left_240x20
923,0.08,80,3,0.6220095693779905,left_240x20
924,0.08,80,4,0.6220095693779905,left_240x20
925,0.08,90,0,0.6095238095238096,left_240x20
926,0.08,90,1,0.6142857142857143,left_240x20
927,0.08,90,2,0.5761904761904761,left_240x20
928,0.08,90,3,0.6172248803827751,left_240x20
929,0.08,90,4,0.6076555023923444,left_240x20
930,0.09,10,0,0.5857142857142857,left_240x20
931,0.09,10,1,0.6095238095238096,left_240x20
932,0.09,10,2,0.5333333333333333,left_240x20
933,0.09,10,3,0.5358851674641149,left_240x20
934,0.09,10,4,0.49760765550239233,left_240x20
935,0.09,20,0,0.5714285714285714,left_240x20
936,0.09,20,1,0.5904761904761905,left_240x20
937,0.09,20,2,0.5666666666666667,left_240x20
938,0.09,20,3,0.5406698564593302,left_240x20
939,0.09,20,4,0.5358851674641149,left_240x20
940,0.09,30,0,0.5952380952380952,left_240x20
941,0.09,30,1,0.5857142857142857,left_240x20
942,0.09,30,2,0.5666666666666667,left_240x20
943,0.09,30,3,0.5980861244019139,left_240x20
944,0.09,30,4,0.5645933014354066,left_240x20
945,0.09,40,0,0.5619047619047619,left_240x20
946,0.09,40,1,0.5952380952380952,left_240x20
947,0.09,40,2,0.5666666666666667,left_240x20
948,0.09,40,3,0.5885167464114832,left_240x20
949,0.09,40,4,0.5406698564593302,left_240x20
950,0.09,50,0,0.5952380952380952,left_240x20
951,0.09,50,1,0.6,left_240x20
952,0.09,50,2,0.5666666666666667,left_240x20
953,0.09,50,3,0.6172248803827751,left_240x20
954,0.09,50,4,0.5550239234449761,left_240x20
955,0.09,60,0,0.5761904761904761,left_240x20
956,0.09,60,1,0.6095238095238096,left_240x20
957,0.09,60,2,0.580952380952381,left_240x20
958,0.09,60,3,0.6172248803827751,left_240x20
959,0.09,60,4,0.5645933014354066,left_240x20
960,0.09,70,0,0.5761904761904761,left_240x20
961,0.09,70,1,0.5952380952380952,left_240x20
962,0.09,70,2,0.5619047619047619,left_240x20
963,0.09,70,3,0.6076555023923444,left_240x20
964,0.09,70,4,0.5741626794258373,left_240x20
965,0.09,80,0,0.6047619047619047,left_240x20
966,0.09,80,1,0.6190476190476191,left_240x20
967,0.09,80,2,0.5619047619047619,left_240x20
968,0.09,80,3,0.6076555023923444,left_240x20
969,0.09,80,4,0.583732057416268,left_240x20
970,0.09,90,0,0.5666666666666667,left_240x20
971,0.09,90,1,0.6142857142857143,left_240x20
972,0.09,90,2,0.5476190476190477,left_240x20
973,0.09,90,3,0.631578947368421,left_240x20
974,0.09,90,4,0.5885167464114832,left_240x20
975,0.1,10,0,0.6047619047619047,left_240x20
976,0.1,10,1,0.5761904761904761,left_240x20
977,0.1,10,2,0.5380952380952381,left_240x20
978,0.1,10,3,0.5502392344497608,left_240x20
979,0.1,10,4,0.507177033492823,left_240x20
980,0.1,20,0,0.5619047619047619,left_240x20
981,0.1,20,1,0.5619047619047619,left_240x20
982,0.1,20,2,0.5666666666666667,left_240x20
983,0.1,20,3,0.5741626794258373,left_240x20
984,0.1,20,4,0.5502392344497608,left_240x20
985,0.1,30,0,0.580952380952381,left_240x20
986,0.1,30,1,0.5714285714285714,left_240x20
987,0.1,30,2,0.5619047619047619,left_240x20
988,0.1,30,3,0.6124401913875598,left_240x20
989,0.1,30,4,0.5119617224880383,left_240x20
990,0.1,40,0,0.5476190476190477,left_240x20
991,0.1,40,1,0.580952380952381,left_240x20
992,0.1,40,2,0.5619047619047619,left_240x20
993,0.1,40,3,0.6267942583732058,left_240x20
994,0.1,40,4,0.5406698564593302,left_240x20
995,0.1,50,0,0.5523809523809524,left_240x20
996,0.1,50,1,0.6,left_240x20
997,0.1,50,2,0.5666666666666667,left_240x20
998,0.1,50,3,0.6076555023923444,left_240x20
999,0.1,50,4,0.5550239234449761,left_240x20
1000,0.1,60,0,0.5666666666666667,left_240x20
1001,0.1,60,1,0.5952380952380952,left_240x20
1002,0.1,60,2,0.5761904761904761,left_240x20
1003,0.1,60,3,0.5933014354066986,left_240x20
1004,0.1,60,4,0.5550239234449761,left_240x20
1005,0.1,70,0,0.5761904761904761,left_240x20
1006,0.1,70,1,0.6142857142857143,left_240x20
1007,0.1,70,2,0.5761904761904761,left_240x20
1008,0.1,70,3,0.6076555023923444,left_240x20
1009,0.1,70,4,0.5933014354066986,left_240x20
1010,0.1,80,0,0.5619047619047619,left_240x20
1011,0.1,80,1,0.6190476190476191,left_240x20
1012,0.1,80,2,0.5952380952380952,left_240x20
1013,0.1,80,3,0.5933014354066986,left_240x20
1014,0.1,80,4,0.5980861244019139,left_240x20
1015,0.1,90,0,0.5523809523809524,left_240x20
1016,0.1,90,1,0.6095238095238096,left_240x20
1017,0.1,90,2,0.5666666666666667,left_240x20
1018,0.1,90,3,0.5980861244019139,left_240x20
1019,0.1,90,4,0.5645933014354066,left_240x20
1020,0.01,240,0,0.5952380952380952,left_240x20_fixed
1021,0.01,240,1,0.6238095238095238,left_240x20_fixed
1022,0.01,240,2,0.6047619047619047,left_240x20_fixed
1023,0.01,240,3,0.5789473684210527,left_240x20_fixed
1024,0.01,240,4,0.6267942583732058,left_240x20_fixed
1025,0.01,250,0,0.6095238095238096,left_240x20_fixed
1026,0.01,250,1,0.6142857142857143,left_240x20_fixed
1027,0.01,250,2,0.6095238095238096,left_240x20_fixed
1028,0.01,250,3,0.583732057416268,left_240x20_fixed
1029,0.01,250,4,0.6267942583732058,left_240x20_fixed
1030,0.01,260,0,0.6190476190476191,left_240x20_fixed
1031,0.01,260,1,0.6142857142857143,left_240x20_fixed
1032,0.01,260,2,0.6190476190476191,left_240x20_fixed
1033,0.01,260,3,0.5885167464114832,left_240x20_fixed
1034,0.01,260,4,0.631578947368421,left_240x20_fixed
1035,0.01,270,0,0.6095238095238096,left_240x20_fixed
1036,0.01,270,1,0.6190476190476191,left_240x20_fixed
1037,0.01,270,2,0.6190476190476191,left_240x20_fixed
1038,0.01,270,3,0.583732057416268,left_240x20_fixed
1039,0.01,270,4,0.6172248803827751,left_240x20_fixed
1040,0.01,280,0,0.6142857142857143,left_240x20_fixed
1041,0.01,280,1,0.6190476190476191,left_240x20_fixed
1042,0.01,280,2,0.6190476190476191,left_240x20_fixed
1043,0.01,280,3,0.5789473684210527,left_240x20_fixed
1044,0.01,280,4,0.6172248803827751,left_240x20_fixed
1045,0.01,290,0,0.6238095238095238,left_240x20_fixed
1046,0.01,290,1,0.6142857142857143,left_240x20_fixed
1047,0.01,290,2,0.6190476190476191,left_240x20_fixed
1048,0.01,290,3,0.5741626794258373,left_240x20_fixed
1049,0.01,290,4,0.6172248803827751,left_240x20_fixed
1050,0.01,300,0,0.6238095238095238,left_240x20_fixed
1051,0.01,300,1,0.6285714285714286,left_240x20_fixed
1052,0.01,300,2,0.6095238095238096,left_240x20_fixed
1053,0.01,300,3,0.5741626794258373,left_240x20_fixed
1054,0.01,300,4,0.6220095693779905,left_240x20_fixed
1055,0.01,310,0,0.6190476190476191,left_240x20_fixed
1056,0.01,310,1,0.6142857142857143,left_240x20_fixed
1057,0.01,310,2,0.6142857142857143,left_240x20_fixed
1058,0.01,310,3,0.5789473684210527,left_240x20_fixed
1059,0.01,310,4,0.6267942583732058,left_240x20_fixed
1060,0.01,320,0,0.6190476190476191,left_240x20_fixed
1061,0.01,320,1,0.6285714285714286,left_240x20_fixed
1062,0.01,320,2,0.6190476190476191,left_240x20_fixed
1063,0.01,320,3,0.5885167464114832,left_240x20_fixed
1064,0.01,320,4,0.6220095693779905,left_240x20_fixed
1065,0.01,330,0,0.6238095238095238,left_240x20_fixed
1066,0.01,330,1,0.6238095238095238,left_240x20_fixed
1067,0.01,330,2,0.6142857142857143,left_240x20_fixed
1068,0.01,330,3,0.5885167464114832,left_240x20_fixed
1069,0.01,330,4,0.6267942583732058,left_240x20_fixed
1070,0.01,340,0,0.6238095238095238,left_240x20_fixed
1071,0.01,340,1,0.6285714285714286,left_240x20_fixed
1072,0.01,340,2,0.6190476190476191,left_240x20_fixed
1073,0.01,340,3,0.5885167464114832,left_240x20_fixed
1074,0.01,340,4,0.631578947368421,left_240x20_fixed
1075,0.02,90,0,0.5571428571428572,left_240x20_fixed
1076,0.02,90,1,0.6142857142857143,left_240x20_fixed
1077,0.02,90,2,0.6,left_240x20_fixed
1078,0.02,90,3,0.5933014354066986,left_240x20_fixed
1079,0.02,90,4,0.5885167464114832,left_240x20_fixed
1080,0.02,100,0,0.5619047619047619,left_240x20_fixed
1081,0.02,100,1,0.6142857142857143,left_240x20_fixed
1082,0.02,100,2,0.5857142857142857,left_240x20_fixed
1083,0.02,100,3,0.5980861244019139,left_240x20_fixed
1084,0.02,100,4,0.6124401913875598,left_240x20_fixed
1085,0.02,110,0,0.5761904761904761,left_240x20_fixed
