,param_max_depth,param_min_child_weight,split,accuracy,dataset
516,3,4,1,0.6388888888888888,left_240x20_fixed
517,3,4,2,0.6333333333333333,left_240x20_fixed
518,3,4,3,0.5944444444444444,left_240x20_fixed
519,3,4,4,0.6222222222222222,left_240x20_fixed
520,3,5,0,0.6166666666666667,left_240x20_fixed
521,3,5,1,0.6388888888888888,left_240x20_fixed
522,3,5,2,0.6333333333333333,left_240x20_fixed
523,3,5,3,0.5888888888888889,left_240x20_fixed
524,3,5,4,0.6777777777777778,left_240x20_fixed
525,4,1,0,0.6111111111111112,left_240x20_fixed
526,4,1,1,0.6333333333333333,left_240x20_fixed
527,4,1,2,0.6277777777777778,left_240x20_fixed
528,4,1,3,0.6111111111111112,left_240x20_fixed
529,4,1,4,0.6333333333333333,left_240x20_fixed
530,4,2,0,0.6055555555555555,left_240x20_fixed
531,4,2,1,0.6444444444444445,left_240x20_fixed
532,4,2,2,0.6555555555555556,left_240x20_fixed
533,4,2,3,0.6055555555555555,left_240x20_fixed
534,4,2,4,0.6611111111111111,left_240x20_fixed
535,4,3,0,0.6055555555555555,left_240x20_fixed
536,4,3,1,0.6333333333333333,left_240x20_fixed
537,4,3,2,0.6,left_240x20_fixed
538,4,3,3,0.6111111111111112,left_240x20_fixed
539,4,3,4,0.6444444444444445,left_240x20_fixed
540,4,4,0,0.6055555555555555,left_240x20_fixed
541,4,4,1,0.6555555555555556,left_240x20_fixed
542,4,4,2,0.65,left_240x20_fixed
543,4,4,3,0.6,left_240x20_fixed
544,4,4,4,0.6111111111111112,left_240x20_fixed
545,4,5,0,0.6111111111111112,left_240x20_fixed
546,4,5,1,0.6722222222222223,left_240x20_fixed
547,4,5,2,0.6222222222222222,left_240x20_fixed
548,4,5,3,0.6166666666666667,left_240x20_fixed
549,4,5,4,0.6388888888888888,left_240x20_fixed
550,5,1,0,0.6055555555555555,left_240x20_fixed
551,5,1,1,0.6333333333333333,left_240x20_fixed
552,5,1,2,0.6222222222222222,left_240x20_fixed
553,5,1,3,0.6111111111111112,left_240x20_fixed
554,5,1,4,0.6666666666666666,left_240x20_fixed
555,5,2,0,0.5833333333333334,left_240x20_fixed
556,5,2,1,0.6333333333333333,left_240x20_fixed
557,5,2,2,0.6222222222222222,left_240x20_fixed
558,5,2,3,0.65,left_240x20_fixed
559,5,2,4,0.6611111111111111,left_240x20_fixed
560,5,3,0,0.6055555555555555,left_240x20_fixed
561,5,3,1,0.6444444444444445,left_240x20_fixed
562,5,3,2,0.6388888888888888,left_240x20_fixed
563,5,3,3,0.6222222222222222,left_240x20_fixed
564,5,3,4,0.6555555555555556,left_240x20_fixed
565,5,4,0,0.6055555555555555,left_240x20_fixed
566,5,4,1,0.6555555555555556,left_240x20_fixed
567,5,4,2,0.6333333333333333,left_240x20_fixed
568,5,4,3,0.6222222222222222,left_240x20_fixed
569,5,4,4,0.6444444444444445,left_240x20_fixed
570,5,5,0,0.6166666666666667,left_240x20_fixed
571,5,5,1,0.6555555555555556,left_240x20_fixed
572,5,5,2,0.6444444444444445,left_240x20_fixed
573,5,5,3,0.6055555555555555,left_240x20_fixed
574,5,5,4,0.6722222222222223,left_240x20_fixed
575,6,1,0,0.5944444444444444,left_240x20_fixed
576,6,1,1,0.6444444444444445,left_240x20_fixed
577,6,1,2,0.6111111111111112,left_240x20_fixed
578,6,1,3,0.5777777777777777,left_240x20_fixed
579,6,1,4,0.6555555555555556,left_240x20_fixed
580,6,2,0,0.5833333333333334,left_240x20_fixed
581,6,2,1,0.6444444444444445,left_240x20_fixed
582,6,2,2,0.6388888888888888,left_240x20_fixed
583,6,2,3,0.6166666666666667,left_240x20_fixed
584,6,2,4,0.6666666666666666,left_240x20_fixed
585,6,3,0,0.6166666666666667,left_240x20_fixed
586,6,3,1,0.6444444444444445,left_240x20_fixed
587,6,3,2,0.65,left_240x20_fixed
588,6,3,3,0.5833333333333334,left_240x20_fixed
589,6,3,4,0.6388888888888888,left_240x20_fixed
590,6,4,0,0.6055555555555555,left_240x20_fixed
591,6,4,1,0.6444444444444445,left_240x20_fixed
592,6,4,2,0.65,left_240x20_fixed
593,6,4,3,0.6166666666666667,left_240x20_fixed
594,6,4,4,0.6555555555555556,left_240x20_fixed
595,6,5,0,0.6055555555555555,left_240x20_fixed
596,6,5,1,0.6388888888888888,left_240x20_fixed
597,6,5,2,0.6222222222222222,left_240x20_fixed
598,6,5,3,0.6444444444444445,left_240x20_fixed
599,6,5,4,0.6611111111111111,left_240x20_fixed
600,7,1,0,0.5944444444444444,left_240x20_fixed
601,7,1,1,0.6333333333333333,left_240x20_fixed
602,7,1,2,0.6333333333333333,left_240x20_fixed
603,7,1,3,0.6166666666666667,left_240x20_fixed
604,7,1,4,0.65,left_240x20_fixed
605,7,2,0,0.6055555555555555,left_240x20_fixed
606,7,2,1,0.6555555555555556,left_240x20_fixed
607,7,2,2,0.6555555555555556,left_240x20_fixed
608,7,2,3,0.6388888888888888,left_240x20_fixed
609,7,2,4,0.6222222222222222,left_240x20_fixed
610,7,3,0,0.6166666666666667,left_240x20_fixed
611,7,3,1,0.6444444444444445,left_240x20_fixed
612,7,3,2,0.6166666666666667,left_240x20_fixed
